param_name,param_value,run_id,seed,elapsed_sec,total,avg_latency,p50_latency,p95_latency,p99_latency,p999_latency,max_latency,tail_ratio,throughput,goodput,slo_violation_rate,hedge_count,affected_ratio
decision_epoch,0.25,6,34715,17.48787808418274,140119,0.019159152080990057,0.017759494563314604,0.03037905664658318,0.039741867674003103,0.17379664047280036,0.22741809868084317,2.2377814600702095,2547.6181818181817,2527.2545454545457,0.007993205775091173,0,0.01969040601203263
decision_epoch,0.25,8,36774,17.58137798309326,140867,0.018811644015774186,0.018182426959214126,0.03078468456750186,0.03751879642173229,0.04510958511086091,0.17710301496084924,2.0634647127081824,2561.2181818181816,2559.8545454545456,0.0005324171026571163,0,0.011911945310115215
decision_epoch,0.25,1,68428,17.636455297470093,140472,0.019280096910749982,0.0178200474313428,0.03079305050713863,0.03987456718810299,0.17555839477862778,0.22794510068763785,2.2376240771373923,2554.0363636363636,2533.2181818181816,0.008151090608804602,0,0.019761945441084346
decision_epoch,0.25,5,52407,17.91170907020569,140139,0.018331379678517952,0.017802668269709443,0.029773398648922013,0.0367460851364612,0.046221391816201746,0.16490820889865532,2.0640773944534625,2547.981818181818,2545.836363636364,0.000842021136157672,0,0.012658860131726358
decision_epoch,0.25,2,98725,17.92217469215393,140245,0.019471182518627353,0.017921196942047857,0.0316981991516343,0.04185547535045145,0.17503420456951416,0.25828364394946846,2.335529009909347,2549.909090909091,2528.909090909091,0.008235587721487397,0,0.01960854219401761
decision_epoch,0.25,4,784,17.932061195373535,140629,0.018735717161056268,0.018130715086293492,0.03073895544487897,0.03760808008174252,0.04552289819276742,0.16741665151256058,2.074274506148606,2556.890909090909,2555.490909090909,0.0005475399810849825,0,0.011761443230059234
decision_epoch,0.25,0,86822,18.03361701965332,140977,0.01915871452122001,0.017683176453118676,0.031061055410931675,0.07975061461394276,0.12914857898144078,0.1970752824844091,4.509971091753576,2563.2181818181816,2524.6545454545453,0.015045007341623102,0,0.027344886045241424
decision_epoch,0.5,9,58101,16.303743600845337,140335,0.018548601708639506,0.017909793211505765,0.03037743225429494,0.037629606555671,0.05470375586422535,0.14193862118000666,2.101063150829495,2551.5454545454545,2548.6545454545453,0.0011330031709837175,0,0.012954715502191185
decision_epoch,1.0,4,25999,15.589550018310547,140557,0.01898045776291505,0.01814634545954874,0.03178394772586869,0.03874175540979778,0.08698673474904464,0.25473494128041274,2.1349618575354294,2555.581818181818,2549.4545454545455,0.002397603819091187,0,0.01397297893381333
decision_epoch,1.0,3,22365,15.896753787994385,140530,0.018654641034518735,0.01794455669923778,0.030262080417428894,0.03772399333783119,0.09289789639943424,0.21334629495860646,2.1022527315725537,2555.090909090909,2549.4545454545455,0.002205934675869921,0,0.013954315804454566
decision_epoch,1.0,1,74485,16.20378065109253,140817,0.01881135657332253,0.018103378657249536,0.030910352339806466,0.0378906229145025,0.09393519926092106,0.19256501361260092,2.0930138860753003,2560.309090909091,2555.909090909091,0.0017185425055213505,0,0.013308052294822358
decision_epoch,1.0,2,76060,16.18118953704834,141066,0.018469822400983313,0.017682627856398625,0.030357707334583317,0.03945935515697133,0.08140803431249115,0.15833941828695153,2.231532296976583,2564.836363636364,2553.072727272727,0.004586505607304382,0,0.026732167921398493
decision_epoch,1.0,0,90009,16.367281198501587,141147,0.018852910307718188,0.0181265530073631,0.030976172724473724,0.038083476462900764,0.08674826965792382,0.16265783663515698,2.1009773037063946,2566.309090909091,2560.6363636363635,0.0022104614338243106,0,0.013971249831735708
