slowdown,baseline,metric,mean,ci_95,min,max,n
1.2,no_mitigation,p50_latency,0.013968963983678329,4.516212285793588e-05,0.013869304919300163,0.014069847020511617,10
1.2,no_mitigation,avg_latency,0.01494035154448695,2.84881645414862e-05,0.014870509735177232,0.015001611337039552,10
1.2,no_mitigation,max_latency,0.045735551879162985,0.0009334267779702904,0.04363358435855247,0.04754387905936852,10
1.2,no_mitigation,tail_ratio,2.0884534204965726,0.004976190754589729,2.071861845910315,2.096657354226615,10
1.2,no_mitigation,throughput,2559.288,5.020422583183121,2545.76,2568.46,10
1.2,no_mitigation,goodput,2559.288,5.020422583183121,2545.76,2568.46,10
1.2,no_mitigation,slo_violation_rate,0.0,0.0,0.0,0.0,10
1.2,no_mitigation,affected_ratio,0.027842756095243858,0.00010191591823704357,0.027652110045865465,0.028139237346314672,10
1.3,adaptive,p99_latency,0.029426296150094455,2.7349465277606457e-05,0.02937307211597382,0.029497136479816343,10
1.3,adaptive,p999_latency,0.03586625003587589,0.00016746981763255393,0.035538792443553666,0.03635867099212753,10
1.3,adaptive,p95_latency,0.026063349846030277,4.599060563571669e-05,0.025972288733295733,0.02618280455818968,10
1.3,adaptive,p50_latency,0.014706591833981087,5.256132652306801e-05,0.014610743299904527,0.01487042538577299,10
1.3,adaptive,avg_latency,0.015375097329933488,2.9879622955603324e-05,0.015314330045406025,0.015462575504164066,10
1.3,adaptive,max_latency,0.043994798527722166,0.0015700213142310303,0.04043849501871932,0.047864308082672835,10
1.3,adaptive,tail_ratio,2.0009330759118393,0.006834122752618079,1.9806990348549505,2.0145561955303455,10
1.3,adaptive,throughput,2558.578,3.2660024119837763,2551.52,2568.1,10
1.3,adaptive,goodput,2558.578,3.2660024119837763,2551.52,2568.1,10
1.3,adaptive,slo_violation_rate,0.0,0.0,0.0,0.0,10
1.3,adaptive,affected_ratio,0.00021479803060024514,0.00036814087921695703,0.0,0.0015926550496533633,10
1.3,fixed_isolation,p99_latency,0.0294584961042706,9.032751047188963e-05,0.029261835112372552,0.02968120840910274,10
1.3,fixed_isolation,p999_latency,0.03696808834758798,0.00018133248885374,0.036391079205191953,0.03726595075949982,10
1.3,fixed_isolation,p95_latency,0.02554519233504503,0.00012076472549315843,0.025291975569331625,0.025843416933373217,10
1.3,fixed_isolation,p50_latency,0.014078227878139504,9.983243779387722e-05,0.013830157091290651,0.01435237869321071,10
1.3,fixed_isolation,avg_latency,0.01504879833438606,6.538913503552818e-05,0.014898505829529174,0.015230140389641713,10
1.3,fixed_isolation,max_latency,0.050730002097586005,0.0006577075217966985,0.04878016500865989,0.05179297543608641,10
1.3,fixed_isolation,tail_ratio,2.0925977916611087,0.009323185364448818,2.068034089927074,2.115799185737361,10
1.3,fixed_isolation,throughput,2558.1,9.11427958866698,2538.04,2583.48,10
1.3,fixed_isolation,goodput,2558.078,9.111495416665825,2538.02,2583.44,10
1.3,fixed_isolation,slo_violation_rate,8.593552412955508e-06,4.107443181819499e-06,0.0,1.5659867674118153e-05,10
1.3,fixed_isolation,affected_ratio,0.02644949246764568,8.65631466349343e-05,0.026188491708016234,0.02662045224116385,10
1.3,fixed_shedding,p99_latency,0.029382345501291318,5.748382193490448e-05,0.029258469907834695,0.029531264005324687,10
1.3,fixed_shedding,p999_latency,0.035810049841188615,0.00020149940333810952,0.035398937361962965,0.036219551643483026,10
1.3,fixed_shedding,p95_latency,0.02594948870707131,8.823593944349096e-05,0.02578012338032458,0.026129874883952908,10
1.3,fixed_shedding,p50_latency,0.014605873982739404,6.757495026365779e-05,0.014502489847917133,0.01478720248498,10
1.3,fixed_shedding,avg_latency,0.015318916266613062,4.4115048893585294e-05,0.015246590120759237,0.015434144628967325,10
1.3,fixed_shedding,max_latency,0.04386065143807816,0.0026304970123848122,0.03988270735507626,0.049569519885700686,10
1.3,fixed_shedding,tail_ratio,2.01173839647298,0.007898478523690643,1.9903774297862362,2.0282455137702136,10
1.3,fixed_shedding,throughput,2560.1960000000004,4.649752877115438,2550.42,2572.36,10
1.3,fixed_shedding,goodput,2560.1960000000004,4.649752877115438,2550.42,2572.36,10
1.3,fixed_shedding,slo_violation_rate,0.0,0.0,0.0,0.0,10
1.3,fixed_shedding,affected_ratio,0.0040731061196312545,0.0007746973486956934,0.002736705475756699,0.0060566950193596545,10
1.3,fixed_speculation,p99_latency,0.02919193064966988,8.928998521885694e-05,0.028995221901947588,0.02939952909984271,10
1.3,fixed_speculation,p999_latency,0.034852183288311314,0.00030187493736657145,0.03428577788019749,0.0356273377342947,10
1.3,fixed_speculation,p95_latency,0.02560506423573844,0.00012925362938301908,0.0252391528817256,0.025880428929175987,10
1.3,fixed_speculation,p50_latency,0.014410212916932074,9.482501945764445e-05,0.014161427192053821,0.01461681354928146,10
1.3,fixed_speculation,avg_latency,0.015184816363625796,6.478512122485188e-05,0.015010613773712822,0.015320486225722381,10
1.3,fixed_speculation,max_latency,0.041676384245476684,0.0013920839229663933,0.039553132733196605,0.045116996795385944,10
1.3,fixed_speculation,tail_ratio,2.0258703297153984,0.008191938219277448,2.0083799293900695,2.047478796361515,10
1.3,fixed_speculation,throughput,2550.584,6.655185550621657,2530.34,2564.72,10
1.3,fixed_speculation,goodput,2550.584,6.655185550621657,2530.34,2564.72,10
1.3,fixed_speculation,slo_violation_rate,0.0,0.0,0.0,0.0,10
1.3,fixed_speculation,affected_ratio,0.023615769792707873,8.210963561444714e-05,0.023415783274440518,0.023794757459903754,10
1.3,no_mitigation,p99_latency,0.029445165323130275,8.360243216663969e-05,0.029306474256387396,0.0295937442622872,10
1.3,no_mitigation,p999_latency,0.036916022399187634,0.0002587311216468384,0.0365144998772588,0.03748395985666156,10
1.3,no_mitigation,p95_latency,0.02553389185687101,0.00012197475589103861,0.02523804740748323,0.025764786850332122,10
1.3,no_mitigation,p50_latency,0.014086235713920647,7.319450398063642e-05,0.013925457058277857,0.014250087772541775,10
1.3,no_mitigation,avg_latency,0.015041915117701496,5.249268341428748e-05,0.014936463646274437,0.015154303335337951,10
1.3,no_mitigation,max_latency,0.050008674837858,0.000749529996575875,0.04808396600624043,0.051980564274524355,10
1.3,no_mitigation,tail_ratio,2.0904091589757576,0.0075799417999182234,2.076741191679593,2.1093527009547968,10
1.3,no_mitigation,throughput,2559.7560000000003,4.350629001567631,2547.98,2565.5,10
1.3,no_mitigation,goodput,2559.7400000000002,4.351257326202687,2547.96,2565.44,10
1.3,no_mitigation,slo_violation_rate,6.2513386306702e-06,5.763946925180304e-06,0.0,2.3387253946599102e-05,10
1.3,no_mitigation,affected_ratio,0.026414979458483617,8.161918854652593e-05,0.02619377135574269,0.026542453088029737,10
1.5,adaptive,p99_latency,0.029437566953437848,4.005869390958246e-05,0.029380068375088803,0.029546452075426263,10
1.5,adaptive,p999_latency,0.03590139052841504,0.0001638197630375245,0.035535935897040044,0.03612427369590248,10
1.5,adaptive,p95_latency,0.026088564555334766,6.919521160665495e-05,0.025938681355392387,0.026235318635093912,10
1.5,adaptive,p50_latency,0.014752083355975642,5.6901608114132126e-05,0.014587565507476086,0.014851200431660772,10
1.5,adaptive,avg_latency,0.015403329338486782,3.745911698703312e-05,0.015304038737275753,0.015470890045044797,10
1.5,adaptive,max_latency,0.04401435777395886,0.0019907017034059304,0.040490523286806024,0.04828897274077093,10
1.5,adaptive,tail_ratio,1.995522428450922,0.0056675593014854555,1.9865246251594237,2.014048770511543,10
1.5,adaptive,throughput,2563.308,3.2758049239156692,2555.14,2570.8,10
1.5,adaptive,goodput,2563.308,3.2758049239156692,2555.14,2570.8,10
1.5,adaptive,slo_violation_rate,0.0,0.0,0.0,0.0,10
1.5,adaptive,affected_ratio,0.0001411159247218875,0.00021959098846806752,0.0,0.0008660643228313281,10
1.5,fixed_isolation,p99_latency,0.029426182840020132,5.646067064187584e-05,0.02933300468232715,0.02956680393580058,10
1.5,fixed_isolation,p999_latency,0.0358652786662491,0.00018822413195864873,0.03544658561968607,0.03637193915797003,10
1.5,fixed_isolation,p95_latency,0.02605016506966701,9.090771485207811e-05,0.025812677062360477,0.026207801109936923,10
1.5,fixed_isolation,p50_latency,0.014705869707138941,6.518943860042187e-05,0.014566428898739048,0.014819972440065499,10
1.5,fixed_isolation,avg_latency,0.015373578179902259,4.7353276046885754e-05,0.015272583891103511,0.015456901317390984,10
1.5,fixed_isolation,max_latency,0.04402606458467258,0.0024680678131010873,0.0395748472860209,0.04973651332024076,10
1.5,fixed_isolation,tail_ratio,2.0010251836644453,0.00582592998293849,1.9899765613483158,2.014680838100868,10
1.5,fixed_isolation,throughput,2557.554,5.539665457072579,2547.22,2568.94,10
1.5,fixed_isolation,goodput,2557.554,5.539665457072579,2547.22,2568.94,10
1.5,fixed_isolation,slo_violation_rate,0.0,0.0,0.0,0.0,10
1.5,fixed_isolation,affected_ratio,0.0,0.0,0.0,0.0,10
1.5,fixed_shedding,p99_latency,0.029383650474765037,4.12321440369955e-05,0.029252794550063754,0.0294562688133643,10
1.5,fixed_shedding,p999_latency,0.03572024178978831,9.171635793060463e-05,0.03549727877596294,0.03596909174290527,10
1.5,fixed_shedding,p95_latency,0.0259717246484923,6.309313503481588e-05,0.025824753357164453,0.026100497225677977,10
1.5,fixed_shedding,p50_latency,0.014700304330602609,6.196311244510737e-05,0.014507944989539112,0.014769980089823775,10
1.5,fixed_shedding,avg_latency,0.015338881496122739,3.93959037771272e-05,0.015226545282492697,0.015393651420200459,10
1.5,fixed_shedding,max_latency,0.044173453952201666,0.0018752189838068865,0.039905193178562115,0.04772348548210559,10
1.5,fixed_shedding,tail_ratio,1.9988959695287722,0.0070319568371680265,1.988795125614093,2.0231228967655923,10
1.5,fixed_shedding,throughput,2558.944,5.334470803074213,2545.74,2566.92,10
1.5,fixed_shedding,goodput,2558.944,5.334470803074213,2545.74,2566.92,10
1.5,fixed_shedding,slo_violation_rate,0.0,0.0,0.0,0.0,10
1.5,fixed_shedding,affected_ratio,0.004271197124852996,0.0005695032856181708,0.0030061685016006872,0.0055224883223196014,10
1.5,fixed_speculation,p99_latency,0.029550959083383437,2.913544738431206e-05,0.02949622126330084,0.029627709663792016,10
1.5,fixed_speculation,p999_latency,0.035899632965807504,0.0001714496183998921,0.035548333310611836,0.03630054613133166,10
1.5,fixed_speculation,p95_latency,0.02607778459461338,5.329346291426115e-05,0.025976884557639215,0.02621117054464044,10
1.5,fixed_speculation,p50_latency,0.014587225903868717,4.5923310502302236e-05,0.014473471404190974,0.01468050811559607,10
1.5,fixed_speculation,avg_latency,0.015293561586828453,2.7981167832235663e-05,0.015225953895096817,0.015344564068602108,10
1.5,fixed_speculation,max_latency,0.04310056766647215,0.0015756538482481742,0.03990834158383194,0.04716351816702513,10
1.5,fixed_speculation,tail_ratio,2.025843311797698,0.006192388496846501,2.017246634983556,2.0404019630335113,10
1.5,fixed_speculation,throughput,2549.466,3.7491803195610856,2538.76,2556.94,10
1.5,fixed_speculation,goodput,2549.466,3.7491803195610856,2538.76,2556.94,10
1.5,fixed_speculation,slo_violation_rate,0.0,0.0,0.0,0.0,10
1.5,fixed_speculation,affected_ratio,0.02033213363384747,0.000131827507695252,0.020019492870954052,0.020586478926360122,10
1.5,no_mitigation,p99_latency,0.0299453165855136,5.157591015134242e-05,0.029850226576231372,0.03012047884446848,10
1.5,no_mitigation,p999_latency,0.04204436538662829,0.0001960583380938732,0.04161362660038611,0.04240191281616969,10
1.5,no_mitigation,p95_latency,0.026096980045230818,8.17222376775726e-05,0.025968530080307757,0.026308156300641622,10
1.5,no_mitigation,p50_latency,0.014312182541456586,5.427826958574376e-05,0.01418912966940411,0.01443126686869789,10
1.5,no_mitigation,avg_latency,0.015203790577937698,3.568101182911786e-05,0.015142013259616002,0.01527793617405344,10
1.5,no_mitigation,max_latency,0.06096323926913101,0.0037874415063284448,0.05762206439293749,0.07346334087261397,10
1.5,no_mitigation,tail_ratio,2.0923354080576053,0.006679281561390017,2.073155921876393,2.105329447109959,10
1.5,no_mitigation,throughput,2559.768,4.031709889993121,2548.7,2567.48,10
1.5,no_mitigation,goodput,2559.502,4.019173923083202,2548.6,2567.28,10
1.5,no_mitigation,slo_violation_rate,0.0001039019475169232,2.327612797338159e-05,3.923568878251658e-05,0.00014060083423161643,10
1.5,no_mitigation,affected_ratio,0.023775785103776523,9.938292811871638e-05,0.023541325854950532,0.02399654725938714,10
2.0,adaptive,p99_latency,0.029418247709607666,5.976282350397586e-05,0.02928921466844514,0.029526010863486548,10
2.0,adaptive,p999_latency,0.03602269133742474,0.00021774667904872382,0.035623634228563385,0.03663147672002861,10
2.0,adaptive,p95_latency,0.026053148900606348,7.901588161784375e-05,0.025913956206484734,0.026228687158358355,10
2.0,adaptive,p50_latency,0.01469188324979429,5.5866265526421376e-05,0.014591939391614517,0.014792787348380187,10
2.0,adaptive,avg_latency,0.01536432414720645,4.1928059401285766e-05,0.015288726503733861,0.015442184788052957,10
2.0,adaptive,max_latency,0.04355520678611917,0.0023516627989628447,0.03987696320669443,0.047739444540027876,10
2.0,adaptive,tail_ratio,2.0023727826748146,0.0041680813648813445,1.9948412476077115,2.00929388052513,10
2.0,adaptive,throughput,2556.604,5.30586239247819,2546.54,2567.98,10
2.0,adaptive,goodput,2556.604,5.30586239247819,2546.54,2567.98,10
2.0,adaptive,slo_violation_rate,0.0,0.0,0.0,0.0,10
2.0,adaptive,affected_ratio,0.0,0.0,0.0,0.0,10
2.0,fixed_isolation,p99_latency,0.029402236343960997,6.605427760015968e-05,0.029235303528666847,0.029510867311607,10
2.0,fixed_isolation,p999_latency,0.03587591988457119,0.0002612807904719366,0.035319736760030376,0.03631615607962666,10
2.0,fixed_isolation,p95_latency,0.026045196128994398,0.00010287171632029686,0.025746013346143924,0.02625363811203591,10
2.0,fixed_isolation,p50_latency,0.014696144319663595,6.719511868581146e-05,0.014503270249740297,0.01480008969606672,10
2.0,fixed_isolation,avg_latency,0.01536763584948655,4.7479906162135464e-05,0.015226519883160367,0.015448239473369185,10
2.0,fixed_isolation,max_latency,0.04266595203760844,0.0015734981194283548,0.03978255412862097,0.04499008454166642,10
2.0,fixed_isolation,tail_ratio,2.000727011034212,0.007100315097962532,1.9891864706542004,2.0174920375839758,10
2.0,fixed_isolation,throughput,2560.0200000000004,3.986802690865647,2550.04,2566.78,10
2.0,fixed_isolation,goodput,2560.0200000000004,3.986802690865647,2550.04,2566.78,10
2.0,fixed_isolation,slo_violation_rate,0.0,0.0,0.0,0.0,10
2.0,fixed_isolation,affected_ratio,0.0,0.0,0.0,0.0,10
2.0,fixed_shedding,p99_latency,0.029390714876975543,4.834621712647948e-05,0.029275299254303288,0.02948786515470175,10
2.0,fixed_shedding,p999_latency,0.035898682765453764,0.00014577389177307924,0.03558700787062954,0.03631475885949705,10
2.0,fixed_shedding,p95_latency,0.025994578324275465,8.781744130611595e-05,0.02577602149729987,0.02615799769153177,10
2.0,fixed_shedding,p50_latency,0.014701182815470925,5.823897150426973e-05,0.014571159487552166,0.014800188597710928,10
2.0,fixed_shedding,avg_latency,0.015365144755156473,4.4615502099992204e-05,0.015265495367649345,0.015448019589165998,10
2.0,fixed_shedding,max_latency,0.04332243266491602,0.0011246369632634712,0.04018016045160522,0.04542399466426161,10
2.0,fixed_shedding,tail_ratio,1.999240724212217,0.004858196297363912,1.9902970113953895,2.0091262661226486,10
2.0,fixed_shedding,throughput,2559.8779999999997,4.559634265031307,2552.0,2571.56,10
2.0,fixed_shedding,goodput,2559.8779999999997,4.559634265031307,2552.0,2571.56,10
2.0,fixed_shedding,slo_violation_rate,0.0,0.0,0.0,0.0,10
2.0,fixed_shedding,affected_ratio,0.0037821350870303515,0.0004311777306570064,0.002848469240434216,0.004628326609750758,10
2.0,fixed_speculation,p99_latency,0.029870479733475612,0.0007781594294537458,0.02928405176016106,0.032926956011123054,10
2.0,fixed_speculation,p999_latency,0.037810274782435704,0.0017294087449000286,0.03580959643991607,0.04356862088655499,10
2.0,fixed_speculation,p95_latency,0.02612732521692663,0.00014044474886691237,0.025834500000224737,0.0264802140028797,10
2.0,fixed_speculation,p50_latency,0.014725385241482236,5.8272602791839176e-05,0.014579422107987128,0.01485745444007236,10
2.0,fixed_speculation,avg_latency,0.015410062295821356,4.571792557846644e-05,0.015296624661056295,0.015492582887307232,10
2.0,fixed_speculation,max_latency,0.050440205568684074,0.002984143166763096,0.04074537469556638,0.05451848127694525,10
2.0,fixed_speculation,tail_ratio,2.0286840439019076,0.05635997172624437,1.9800575609918047,2.249324736525893,10
2.0,fixed_speculation,throughput,2562.594,5.3337470158142235,2554.44,2578.36,10
2.0,fixed_speculation,goodput,2562.548,5.346682138844172,2554.38,2578.36,10
2.0,fixed_speculation,slo_violation_rate,1.796896968461773e-05,1.3446450447762396e-05,0.0,4.682999929755001e-05,10
2.0,fixed_speculation,affected_ratio,0.005158097532771056,0.0025264108702106507,0.0015922199761167005,0.013911504979019227,10
2.0,no_mitigation,p99_latency,0.03708724217681185,0.0001929303885815286,0.03648443294415984,0.03749106459643371,10
2.0,no_mitigation,p999_latency,0.057581698703439835,0.0001750640478739302,0.05728828190641213,0.057967404167348406,10
2.0,no_mitigation,p95_latency,0.026689689247941694,0.00010169146988256759,0.026439585631131024,0.02688906350647783,10
2.0,no_mitigation,p50_latency,0.014442492989237988,8.158369086222643e-05,0.014253664511379327,0.014599413552254248,10
2.0,no_mitigation,avg_latency,0.015507889686315843,5.348159758104356e-05,0.015395293597314012,0.015605069598328145,10
2.0,no_mitigation,max_latency,0.07859003313621944,0.0005819654401766958,0.07705218876299824,0.07980205481409541,10
2.0,no_mitigation,tail_ratio,2.5679890583783958,0.012450818930236538,2.5428190216082234,2.598375397290035,10
2.0,no_mitigation,throughput,2558.634,6.416974476662328,2543.74,2570.18,10
2.0,no_mitigation,goodput,2549.746,6.3991643716999675,2534.66,2561.32,10
2.0,no_mitigation,slo_violation_rate,0.0034737289002991856,9.201997140666771e-05,0.0033269702754295063,0.00374818447314582,10
2.0,no_mitigation,affected_ratio,0.018824996185817313,3.963474480179768e-05,0.018746347734621527,0.018956339877503205,10
3.0,adaptive,p99_latency,0.029465746791711978,6.187649406167219e-05,0.029342774528965516,0.029620101667790017,10
3.0,adaptive,p999_latency,0.03604809778184871,0.00026779754686285964,0.03553166604067962,0.03671461440262863,10
3.0,adaptive,p95_latency,0.02613722613021066,8.792033242574441e-05,0.025967496814051572,0.026393984013041737,10
3.0,adaptive,p50_latency,0.01474919597739568,5.3635614002901274e-05,0.014659576067785451,0.014886177466028272,10
3.0,adaptive,avg_latency,0.015408387162610662,4.1565139251014256e-05,0.015323505047104903,0.015520612335785035,10
3.0,adaptive,max_latency,0.04397770885353154,0.0021735962837509683,0.04000841107806963,0.04821696031030953,10
3.0,adaptive,tail_ratio,1.997810673013428,0.00441860502873647,1.9897721718947672,2.0091448878998333,10
3.0,adaptive,throughput,2561.6519999999996,4.354262829286094,2551.66,2570.26,10
3.0,adaptive,goodput,2561.6519999999996,4.354262829286094,2551.66,2570.26,10
3.0,adaptive,slo_violation_rate,0.0,0.0,0.0,0.0,10
3.0,adaptive,affected_ratio,0.0,0.0,0.0,0.0,10
3.0,fixed_isolation,p99_latency,0.0293808084049491,8.454961619576984e-05,0.02917155583492331,0.029549836762594237,10
3.0,fixed_isolation,p999_latency,0.03584650948977627,0.00032045394483401425,0.03512641626065412,0.03640840984251085,10
3.0,fixed_isolation,p95_latency,0.025995076280981542,0.00012128552816641868,0.02569646150580631,0.02625177045447913,10
3.0,fixed_isolation,p50_latency,0.014642896152937634,8.244533360212904e-05,0.014462876273028336,0.01487772053510561,10
3.0,fixed_isolation,avg_latency,0.01533236547673832,6.154267468447459e-05,0.015189257619133777,0.015499950606123776,10
3.0,fixed_isolation,max_latency,0.042884262422498765,0.0021926866066611325,0.03969155857017803,0.047356834091136335,10
3.0,fixed_isolation,tail_ratio,2.006546800200039,0.006170453311748264,1.9861803891844967,2.016995463711809,10
3.0,fixed_isolation,throughput,2554.41,6.076398186078432,2537.16,2569.12,10
3.0,fixed_isolation,goodput,2554.41,6.076398186078432,2537.16,2569.12,10
3.0,fixed_isolation,slo_violation_rate,0.0,0.0,0.0,0.0,10
3.0,fixed_isolation,affected_ratio,0.0,0.0,0.0,0.0,10
3.0,fixed_shedding,p99_latency,0.029804545442784124,7.267600269108953e-05,0.0296598220341096,0.02999999999999936,10
3.0,fixed_shedding,p999_latency,0.03715181693453766,0.00033947600775671114,0.03650044326597405,0.03795715868116092,10
3.0,fixed_shedding,p95_latency,0.026115744081307957,0.00011049191094647194,0.025948909338013235,0.026355482112395023,10
3.0,fixed_shedding,p50_latency,0.014638023435537661,7.757414568461269e-05,0.014522536100336936,0.014791551655463309,10
3.0,fixed_shedding,avg_latency,0.015357537563854638,5.393395749921125e-05,0.015274285343984045,0.015471038405829394,10
3.0,fixed_shedding,max_latency,0.07100037423059469,0.005649752077060903,0.059626790421177134,0.08633253796207185,10
3.0,fixed_shedding,tail_ratio,2.0361679591902697,0.007438189917643049,2.0193590360609734,2.05306394722029,10
3.0,fixed_shedding,throughput,2555.71,5.575017880226493,2544.54,2567.64,10
3.0,fixed_shedding,goodput,2555.1499999999996,5.575070914674368,2543.86,2566.98,10
3.0,fixed_shedding,slo_violation_rate,0.000219118237756509,3.4306733123637433e-05,0.00014860235573839727,0.00027424738681418564,10
3.0,fixed_shedding,affected_ratio,0.003632975778449888,0.0003666410718165858,0.0028810299485810733,0.004366880331882905,10
3.0,fixed_speculation,p99_latency,0.02950225579302085,0.00010640081554864309,0.02935884497182769,0.029860909913146716,10
3.0,fixed_speculation,p999_latency,0.03608021230668736,0.00032041093812015624,0.035409291158927846,0.03680357373364945,10
3.0,fixed_speculation,p95_latency,0.02614891672935476,6.914752096658322e-05,0.026019446302617405,0.02632433279323969,10
3.0,fixed_speculation,p50_latency,0.014767983442538934,4.792944691527126e-05,0.014645602231329491,0.01486091830437175,10
3.0,fixed_speculation,avg_latency,0.015423796538681126,3.286253598114402e-05,0.015360593216924937,0.015493483971433332,10
3.0,fixed_speculation,max_latency,0.046482182949329244,0.007600671401265232,0.03994114229337953,0.07564633553782585,10
3.0,fixed_speculation,tail_ratio,1.9977320183458278,0.006568261771112776,1.9859430830346825,2.014498264500958,10
3.0,fixed_speculation,throughput,2562.12,3.5781768203171413,2551.28,2569.84,10
3.0,fixed_speculation,goodput,2562.088,3.539443192057428,2551.28,2569.52,10
3.0,fixed_speculation,slo_violation_rate,1.2452137098029449e-05,2.8168691128452572e-05,0.0,0.0001245213709802945,10
3.0,fixed_speculation,affected_ratio,0.00025526881050960367,0.0005774581681332776,0.0,0.002552688105096037,10
3.0,no_mitigation,p99_latency,0.05296449930170795,0.000358301381586719,0.052228241978745406,0.053809254249914625,10
3.0,no_mitigation,p999_latency,0.08878110402687661,0.00024409823334027773,0.08824558083814556,0.08934131352716683,10
3.0,no_mitigation,p95_latency,0.026812511192012733,8.68441327193802e-05,0.026614115539574178,0.026980384775407096,10
3.0,no_mitigation,p50_latency,0.014601343295780288,5.895328900690111e-05,0.014482454384513233,0.014701638204664746,10
3.0,no_mitigation,avg_latency,0.015899398347647288,4.361725862526073e-05,0.015810764782234178,0.015991206888078924,10
3.0,no_mitigation,max_latency,0.12777846164434264,0.006778627616283244,0.11799567031805225,0.1459511871827175,10
3.0,no_mitigation,tail_ratio,3.627452926202621,0.026842963031781915,3.5525457266506315,3.6908013900993875,10
3.0,no_mitigation,throughput,2556.6620000000003,5.170474924372091,2543.78,2564.94,10
3.0,no_mitigation,goodput,2529.3559999999998,5.083050533479497,2516.7,2537.36,10
3.0,no_mitigation,slo_violation_rate,0.010680279902877237,9.332392478460913e-05,0.0104826381305962,0.01086139977463378,10
3.0,no_mitigation,affected_ratio,0.012930230937984321,2.8081603610479587e-05,0.012877109786915421,0.012988544606844931,10
5.0,adaptive,p99_latency,0.02940318175920677,5.511881497848249e-05,0.029219351063770323,0.029485067444765176,10
5.0,adaptive,p999_latency,0.035827201311490614,0.0002687800764824969,0.03492911184759505,0.036283573479389764,10
5.0,adaptive,p95_latency,0.02605422067495599,8.672696068686342e-05,0.025833112612409597,0.026270399632815786,10
5.0,adaptive,p50_latency,0.014738895577542621,7.052874107053844e-05,0.01454005663160629,0.014874322818696939,10
5.0,adaptive,avg_latency,0.015390415822460129,4.879525333024492e-05,0.01524863381907345,0.015496475794628668,10
5.0,adaptive,max_latency,0.04314704818581916,0.0019240143491206106,0.03975616396353132,0.047897313549530196,10
5.0,adaptive,tail_ratio,1.9949981898240499,0.007707225450774354,1.9810913205140646,2.012345836106337,10
5.0,adaptive,throughput,2561.114,7.353794921246269,2541.6,2573.84,10
5.0,adaptive,goodput,2561.114,7.353794921246269,2541.6,2573.84,10
5.0,adaptive,slo_violation_rate,0.0,0.0,0.0,0.0,10
5.0,adaptive,affected_ratio,0.0,0.0,0.0,0.0,10
5.0,fixed_isolation,p99_latency,0.029437866333550933,4.354670870702516e-05,0.029338050140238176,0.029532052823485973,10
5.0,fixed_isolation,p999_latency,0.035973521326636074,0.0002527773911021139,0.035396767487597715,0.03669212184195211,10
5.0,fixed_isolation,p95_latency,0.026081124814023488,6.337310178455708e-05,0.025981399115704195,0.026278337188616517,10
5.0,fixed_isolation,p50_latency,0.014720943882654058,3.9198711356835836e-05,0.014646399740655625,0.014829482812800165,10
5.0,fixed_isolation,avg_latency,0.015388202682125632,3.054786491769888e-05,0.015333894251502212,0.015477459800358489,10
5.0,fixed_isolation,max_latency,0.044278419427506675,0.0015842369674627977,0.039976593418629136,0.04732158528528885,10
5.0,fixed_isolation,tail_ratio,1.9997423499140645,0.003965369126422865,1.988891970229908,2.0077941042745096,10
5.0,fixed_isolation,throughput,2559.554,2.512251342997478,2554.18,2565.86,10
5.0,fixed_isolation,goodput,2559.554,2.512251342997478,2554.18,2565.86,10
5.0,fixed_isolation,slo_violation_rate,0.0,0.0,0.0,0.0,10
5.0,fixed_isolation,affected_ratio,0.0,0.0,0.0,0.0,10
5.0,fixed_shedding,p99_latency,0.029723001626774104,0.00010603300029081309,0.029376764943415568,0.029873301582180996,10
5.0,fixed_shedding,p999_latency,0.04940349656409747,0.0036552106637818354,0.03552711635749911,0.054500036089097814,10
5.0,fixed_shedding,p95_latency,0.026114518584163793,0.00013561781900676016,0.025837816334599584,0.02637526332727517,10
5.0,fixed_shedding,p50_latency,0.014626083203023032,8.734034412211756e-05,0.01444217730102082,0.014822932428504743,10
5.0,fixed_shedding,avg_latency,0.015414512117326714,6.96522573872169e-05,0.015284159707432925,0.015556382940763142,10
5.0,fixed_shedding,max_latency,0.12637219702152222,0.023151115952373496,0.03992801512760735,0.15537677591630228,10
5.0,fixed_shedding,tail_ratio,2.032275636035883,0.010004325173981891,2.011852398501321,2.0522846040300133,10
5.0,fixed_shedding,throughput,2555.2360000000003,6.4997384288550615,2543.48,2569.88,10
5.0,fixed_shedding,goodput,2551.078,6.209845334390619,2538.54,2564.82,10
5.0,fixed_shedding,slo_violation_rate,0.001626596923578194,0.0004428195054465514,0.0,0.002091250302372945,10
5.0,fixed_shedding,affected_ratio,0.0026968722967066695,0.0007132175166685037,0.0,0.0033787738094309145,10
5.0,fixed_speculation,p99_latency,0.02947444662725914,0.00013425939382117445,0.029271249201606345,0.02983684209012307,10
5.0,fixed_speculation,p999_latency,0.03735454834849336,0.0031897822966085706,0.035431220839382,0.05000000000000071,10
5.0,fixed_speculation,p95_latency,0.02609839123651293,0.00015489860046535967,0.025753449298162145,0.026455729787836987,10
5.0,fixed_speculation,p50_latency,0.014740118675161007,8.385437835759707e-05,0.014494633131370449,0.014906715364070067,10
5.0,fixed_speculation,avg_latency,0.015408220791830893,7.281637599106169e-05,0.015210339348459456,0.015529097122614122,10
